0, 0.048863068223, 1, 0.95105355978
0, 0.0416513197124, 1, 0.958135247231
0, 0.0389952398837, 1, 0.960940182209
0, 0.030950659886, 1, 0.969024062157
0, 0.0275065731257, 1, 0.972435414791
0, 0.0181908383965, 1, 0.981776416302
0, 0.032311629504, 1, 0.967665612698
0, 0.0202415362, 1, 0.979730129242
0, 0.0548092089593, 1, 0.945007145405
0, 0.0549136996269, 1, 0.944768190384
0, 0.0292760599405, 1, 0.970674395561
0, 0.0388937443495, 1, 0.960978388786
0, 0.0332820191979, 1, 0.966631710529
0, 0.0550040118396, 1, 0.944430649281
0, 0.0484423190355, 1, 0.951396882534
0, 0.0130184292793, 1, 0.986955106258
0, 0.0386035181582, 1, 0.961246728897
0, 0.0465990416706, 1, 0.953181385994
0, 0.0494326390326, 1, 0.950320601463
0, 0.0485753491521, 1, 0.950870811939
0, 0.038166038692, 1, 0.9617806077
0, 0.0473921783268, 1, 0.952047646046
0, 0.0474547334015, 1, 0.951787412167
0, 0.0402629189193, 1, 0.95965719223
0, 0.0567850768566, 1, 0.942819654942
0, 0.0521693974733, 1, 0.94760042429
0, 0.0856485292315, 1, 0.913476109505
0, 0.035649061203, 1, 0.963967144489
0, 0.0790926739573, 1, 0.920135438442
0, 0.0948161929846, 1, 0.904408454895
0, 0.156372830272, 1, 0.842411160469
0, 0.0751219540834, 1, 0.924670398235
0, 0.0385033302009, 1, 0.961334943771
0, 0.0467341355979, 1, 0.953028917313
0, 0.0404367484152, 1, 0.959468722343
0, 0.0870049893856, 1, 0.912783503532
0, 0.050453145057, 1, 0.949328780174
0, 0.0220337174833, 1, 0.977767288685
0, 0.0180967114866, 1, 0.981821000576
0, 0.0479088202119, 1, 0.951499700546
0, 0.0216447487473, 1, 0.978277266026
0, 0.0221789497882, 1, 0.977722048759
0, 0.0181683134288, 1, 0.981786549091
0, 0.0220972318202, 1, 0.97782689333
0, 0.0241931397468, 1, 0.975753128529
0, 0.0071248174645, 1, 0.992865204811
0, 0.0165062900633, 1, 0.983398199081
0, 0.0116966953501, 1, 0.988285303116
0, 0.0177203603089, 1, 0.982007324696
0, 0.0061962348409, 1, 0.993791639805
0, 0.0118476301432, 1, 0.988082528114
0, 0.00988977402449, 1, 0.990077257156
0, 0.00812762696296, 1, 0.991850674152
0, 0.0108827594668, 1, 0.989076733589
0, 0.0110348518938, 1, 0.988907456398
0, 0.01399291493, 1, 0.985907614231
0, 0.00497102970257, 1, 0.995017468929
0, 0.00659016892314, 1, 0.993394315243
0, 0.010589635931, 1, 0.989237248898
0, 0.0152465421706, 1, 0.984707713127
0, 0.0163369979709, 1, 0.983573675156
0, 0.00663212779909, 1, 0.993357956409
0, 0.0133593259379, 1, 0.98657810688
0, 0.0127677246928, 1, 0.98721575737
0, 0.00578202027828, 1, 0.994196295738
0, 0.0122456131503, 1, 0.987678229809
0, 0.00566257303581, 1, 0.994321584702
0, 0.010406809859, 1, 0.98950523138
0, 0.0162470377982, 1, 0.983681559563
0, 0.0175646282732, 1, 0.982381045818
0, 0.0109784910455, 1, 0.988992869854
0, 0.00717096868902, 1, 0.992819964886
0, 0.016090605408, 1, 0.983582139015
0, 0.00987231265754, 1, 0.990060329437
0, 0.00851101987064, 1, 0.99147939682
0, 0.0313957370818, 1, 0.968358755112
0, 0.0109258014709, 1, 0.989051759243
0, 0.0201421491802, 1, 0.979730904102
0, 0.0179499927908, 1, 0.98198479414
0, 0.00824733451009, 1, 0.991548776627
0, 0.00640597147867, 1, 0.99353325367
0, 0.0084017617628, 1, 0.991564393044
0, 0.0114269545302, 1, 0.988535821438
